y(px)	x(px)	width(px)	intensity(arb.unit)
678.6	106.6	3.8729835	0.32672325
693.13336	106.53333	3.8729835	0.33200413
707.7143	106.5	3.7416575	0.33389857
722.4	106.6	3.8729835	0.3342622
736.58826	106.882355	4.1231055	0.32927167
751.3684	106.789474	4.358899	0.33211362
765.8889	106.72222	4.2426405	0.32601154
795.0909	106.90909	4.690416	0.335411
809.4211	106.89474	4.358899	0.33136934
824.0	107.0	4.582576	0.32916123
838.9	106.95	4.472136	0.3281313
853.0	107.17391	4.7958317	0.3335398
867.9091	107.09091	4.690416	0.32741797
882.1579	107.1579	4.358899	0.3366979
983.96	107.4	5.0	0.30297813
998.25806	107.41936	5.5677643	0.3080141
1012.5	107.5	5.656854	0.30855718
1026.6333	107.36667	5.477226	0.30873603
896.5	107.28571	3.7416575	0.33595482
926.2	107.0	3.1622777	0.34303322
940.61536	107.38461	3.6055512	0.33832148
955.2857	107.5	3.7416575	0.33514327
969.7778	107.5	4.2426405	0.3232669
918.5	114.2	3.1622777	0.34282067
1.4166666	121.0	3.4641016	0.3371762
14.545455	120.78788	5.7445626	0.3830209
29.5	120.5	5.656854	0.37444776
44.28125	120.8125	5.656854	0.37645394
59.18182	120.818184	5.7445626	0.36990622
73.8125	120.71875	5.656854	0.37879828
88.70968	120.70968	5.5677643	0.37818408
103.5	120.5	5.656854	0.3749132
118.5	120.5	5.656854	0.38459104
133.29033	120.70968	5.5677643	0.38487682
148.09677	120.67742	5.5677643	0.38771948
162.90323	120.67742	5.5677643	0.39048094
177.5	120.5	5.656854	0.39285332
192.5	120.5	5.656854	0.38779166
207.5	120.5	5.656854	0.3836814
222.5	120.5	5.656854	0.38562268
237.25807	120.41936	5.5677643	0.3881213
252.0	120.34375	5.656854	0.39205196
266.58066	120.451614	5.5677643	0.38531235
281.5	120.5	5.656854	0.39106834
296.5	120.5	5.656854	0.39005008
311.5	120.5	5.656854	0.39160234
326.5	120.5	5.656854	0.39901045
340.9394	120.57576	5.7445626	0.39482406
355.58066	120.548386	5.5677643	0.39898914
370.5	120.5	5.656854	0.38913053
385.5	120.5	5.656854	0.3931612
400.0	120.5	5.8309517	0.39487618
414.58066	120.548386	5.5677643	0.39959672
429.5	120.5	5.656854	0.39819124
444.34375	120.625	5.656854	0.40256816
458.9394	120.57576	5.7445626	0.3900104
473.57574	120.57576	5.7445626	0.3907572
488.57574	120.57576	5.7445626	0.38791296
503.5	120.5	5.656854	0.38505024
518.42426	120.57576	5.7445626	0.396888
533.0909	120.69697	5.7445626	0.39764297
547.63336	120.63333	5.477226	0.37926778
1184.9	121.2	5.477226	0.32364455
1199.625	121.15625	5.656854	0.3208055
1213.697	121.09091	5.7445626	0.32056615
1228.3438	121.0	5.656854	0.3284001
1242.375	120.84375	5.656854	0.32768106
1256.7273	120.77273	4.690416	0.35025647
562.1739	121.0	4.7958317	0.3437271
577.0	121.0	4.582576	0.33166116
591.58826	120.882355	4.1231055	0.33174625
606.2	120.8	3.8729835	0.3254176
635.1	121.05	4.472136	0.32263866
649.58826	120.882355	4.1231055	0.32667124
664.3	120.9	4.472136	0.3318149
679.0	121.0	4.582576	0.32945755
693.1	121.05	4.472136	0.33497193
707.7647	121.23529	4.1231055	0.33426794
722.1579	121.1579	4.358899	0.33812815
736.6667	121.333336	4.2426405	0.33056948
751.7	121.1	4.472136	0.33066255
765.9091	121.09091	4.690416	0.32608336
780.3333	121.0	4.2426405	0.32616457
795.0	121.0	4.582576	0.3354785
809.5	121.22222	4.2426405	0.3307399
824.1111	121.27778	4.2426405	0.32800314
838.6667	121.333336	4.2426405	0.32773268
853.04346	121.391304	4.7958317	0.33484477
984.0	121.5	5.0990195	0.30405426
998.36664	121.63333	5.477226	0.30823845
1012.74194	121.58064	5.5677643	0.3126682
1027.0	121.7	5.477226	0.3097699
1041.5	121.5	5.656854	0.30773357
1055.742	121.58064	5.5677643	0.3148049
1070.4193	121.548386	5.5677643	0.31459776
1084.5	121.5	5.656854	0.3177994
1098.5807	121.451614	5.5677643	0.31773373
1113.5	121.5	5.656854	0.31605956
1127.5	121.5	5.656854	0.31692904
1141.6666	121.5	5.477226	0.32498282
1156.4193	121.451614	5.5677643	0.31641668
1170.6333	121.36667	5.477226	0.32191977
620.5	121.0	3.4641016	0.31797418
867.7895	121.63158	4.358899	0.32929912
882.2222	121.5	4.2426405	0.33837426
896.64703	121.47059	4.1231055	0.3413883
911.5	121.5	3.4641016	0.3362751
926.38464	121.38461	3.6055512	0.34251133
940.7143	121.5	3.7416575	0.339962
955.4	121.6	3.8729835	0.33597586
969.8571	121.809525	4.582576	0.32774287
1.5333333	135.53334	3.8729835	0.33494914
177.90625	135.21875	5.656854	0.39761287
192.69698	135.09091	5.7445626	0.3950828
207.61765	135.14706	5.8309517	0.38863876
222.30302	135.09091	5.7445626	0.38770342
237.30302	135.09091	5.7445626	0.38783717
252.30302	134.90909	5.7445626	0.388368
267.17142	135.0	5.91608	0.38245037
281.69696	134.90909	5.7445626	0.38847938
296.65625	135.0	5.656854	0.3887125
311.34375	135.0	5.656854	0.3905149
326.34375	135.0	5.656854	0.39504197
341.17142	135.0	5.91608	0.39191604
355.82858	135.0	5.91608	0.39723793
370.61765	134.85294	5.8309517	0.38713765
385.34375	135.0	5.656854	0.39332303
400.30304	134.90909	5.7445626	0.39413503
414.82858	135.0	5.91608	0.39861462
429.69696	134.90909	5.7445626	0.3977705
444.42426	135.06061	5.7445626	0.40113556
459.2647	135.0	5.8309517	0.3919821
474.0	135.24243	5.7445626	0.393636
488.81818	135.18182	5.7445626	0.39127827
503.71875	135.1875	5.656854	0.39005682
533.28125	135.1875	5.656854	0.39867556
14.580646	135.54839	5.5677643	0.39058962
29.5	135.5	5.656854	0.3872655
44.5	135.5	5.656854	0.38226962
59.5	135.5	5.656854	0.3722689
74.258064	135.41936	5.5677643	0.38459632
89.0	135.34375	5.656854	0.38434905
103.57576	135.42424	5.7445626	0.3826977
118.5	135.5	5.656854	0.3884443
133.5	135.5	5.656854	0.38365215
148.41936	135.45161	5.5677643	0.39411345
163.2	135.33333	5.477226	0.39442116
518.5	135.5	5.656854	0.39361715
547.70966	135.29033	5.5677643	0.3739353
562.4074	135.25926	5.196152	0.33876276
577.0	135.0	4.582576	0.32947752
591.9091	135.09091	4.690416	0.33282128
606.2632	135.36842	4.358899	0.32665485
635.2381	135.38095	4.582576	0.32725975
649.9091	135.09091	4.690416	0.32962757
664.56	135.4	5.0	0.33361426
751.913	135.43478	4.7958317	0.3294312
780.5294	135.35294	4.1231055	0.32857406
795.2381	135.38095	4.582576	0.3351743
1013.19354	136.2258	5.5677643	0.31372115
1041.625	136.15625	5.656854	0.30916667
1056.1936	136.2258	5.5677643	0.31533784
1070.3438	136.0	5.656854	0.31372893
1084.6562	136.0	5.656854	0.32078552
1098.871	135.90323	5.5677643	0.31992903
1113.4375	135.6875	5.656854	0.3176057
1127.8	135.66667	5.477226	0.3171092
1142.1	135.8	5.477226	0.32259452
1156.5	135.5	5.656854	0.31449318
1170.742	135.58064	5.5677643	0.3187847
1185.2759	135.58621	5.3851647	0.3184462
1199.5807	135.45161	5.5677643	0.3176822
1214.0	135.5	5.2915025	0.31619468
1228.5	135.5	5.656854	0.32274774
1242.5	135.5	5.656854	0.3210733
1256.75	135.3	4.472136	0.34803876
620.8823	135.58824	4.1231055	0.3214417
679.0909	135.90909	4.690416	0.33403474
693.3684	135.78947	4.358899	0.33564773
707.95	135.9	4.472136	0.33510005
722.7273	135.95454	4.690416	0.34001604
737.0909	135.90909	4.690416	0.3335729
766.0909	135.90909	4.690416	0.32699582
809.8823	135.58824	4.1231055	0.3309685
824.3333	135.66667	4.2426405	0.33133397
838.8421	135.8421	4.358899	0.32983437
853.0909	135.90909	4.690416	0.33477646
868.0	136.0	4.582576	0.32762253
882.3684	135.78947	4.358899	0.33620176
896.8889	135.72223	4.2426405	0.33878526
911.5	135.71428	3.7416575	0.33383146
926.6	135.6	3.8729835	0.33435416
940.8421	135.8421	4.358899	0.33654645
955.5	136.22223	4.2426405	0.33317825
970.0	136.17392	4.7958317	0.32942253
984.4	136.04	5.0	0.30525023
998.63336	136.36667	5.477226	0.31173164
1027.2	136.33333	5.477226	0.31131497
1.75	150.1875	4.0	0.35420433
15.083333	150.02777	6.0	0.39046293
30.181818	149.81818	5.7445626	0.3887997
44.696968	149.90909	5.7445626	0.38425434
59.696968	149.90909	5.7445626	0.37494582
74.42857	149.77142	5.91608	0.38510892
89.333336	149.72728	5.7445626	0.38433775
104.0	149.75757	5.7445626	0.3837238
118.71875	149.8125	5.656854	0.39304954
133.58824	149.67647	5.8309517	0.38733202
148.5	149.70589	5.8309517	0.39716256
163.33333	149.72728	5.7445626	0.39826813
178.34375	149.625	5.656854	0.40039104
193.34375	149.625	5.656854	0.39952213
207.70967	149.70967	5.5677643	0.3946482
222.5	149.5	5.656854	0.39052442
237.5	149.5	5.656854	0.39023346
252.5	149.5	5.656854	0.38889158
267.5	149.5	5.656854	0.38064623
282.0606	149.57576	5.7445626	0.39059067
296.66666	149.5	5.477226	0.39181083
311.5	149.5	5.656854	0.39196822
326.5	149.5	5.656854	0.39415324
341.5	149.5	5.656854	0.38772646
356.25806	149.58064	5.5677643	0.3959228
370.5	149.5	5.656854	0.3834444
385.5	149.5	5.656854	0.39288047
400.5	149.5	5.656854	0.39494982
415.33334	149.5	5.477226	0.39945233
429.74194	149.41936	5.5677643	0.39938083
444.5	149.5	5.656854	0.3999588
459.5	149.5	5.656854	0.3937702
474.5	149.5	5.656854	0.39623076
489.34375	149.625	5.656854	0.3945779
503.74194	149.58064	5.5677643	0.39266312
518.5	149.5	5.656854	0.39864564
533.5	149.5	5.656854	0.39956743
547.9032	149.67741	5.5677643	0.3703117
562.5926	149.74074	5.196152	0.3326929
1142.4117	150.32353	5.8309517	0.3276186
1156.6471	150.17647	5.8309517	0.32125527
1171.303	150.09091	5.7445626	0.324081
1185.303	150.09091	5.7445626	0.3235722
1200.0	150.0	5.7445626	0.32496002
1214.2646	150.0	5.8309517	0.32354435
1228.5758	149.93939	5.7445626	0.3272219
1242.8064	149.7742	5.5677643	0.32896596
1256.9	149.8	4.472136	0.35475403
577.0909	149.90909	4.690416	0.32566267
592.0	149.82608	4.7958317	0.33113608
606.25	149.75	4.472136	0.32481998
621.0	150.0	4.582576	0.3216232
635.1905	149.85715	4.582576	0.3289408
650.0	149.82608	4.7958317	0.32820457
664.9091	149.90909	4.690416	0.33203882
679.1739	150.0	4.7958317	0.33361077
693.9091	150.09091	4.690416	0.3349324
708.0909	149.90909	4.690416	0.33465672
722.9091	150.09091	4.690416	0.33810046
737.0909	149.90909	4.690416	0.33252114
752.0	150.0	4.582576	0.32755348
766.2727	150.04546	4.690416	0.32650927
781.0	150.0	4.582576	0.33158898
795.8261	150.0	4.7958317	0.33502492
810.2778	150.11111	4.2426405	0.32824674
824.5294	150.35294	4.1231055	0.33105025
839.5	150.22223	4.2426405	0.3281373
853.8095	150.14285	4.582576	0.33218086
882.9091	150.09091	4.690416	0.33161306
897.2778	150.11111	4.2426405	0.33192456
927.0	150.0	3.8729835	0.33213317
941.41174	150.11765	4.1231055	0.33291128
955.7895	150.36842	4.358899	0.33263886
970.2381	150.38095	4.582576	0.32800603
984.7241	150.41379	5.3851647	0.30438286
998.931	150.58621	5.3851647	0.31613243
1013.5	150.5	5.656854	0.31472567
1027.5	150.5	5.656854	0.311638
1041.742	150.58064	5.5677643	0.31372565
1056.5	150.5	5.656854	0.3186853
1070.5	150.5	5.656854	0.31674042
1084.8438	150.40625	5.656854	0.32556668
1099.3438	150.375	5.656854	0.32469818
1113.6562	150.375	5.656854	0.32320666
1128.2	150.33333	5.477226	0.32270637
868.5	150.5	4.0	0.32357964
911.8182	150.18182	3.3166249	0.3299927
193.42857	164.22858	5.91608	0.39795867
208.09375	164.21875	5.656854	0.394204
222.69698	164.09091	5.7445626	0.3901436
237.69698	164.09091	5.7445626	0.39231724
252.69698	163.90909	5.7445626	0.39191186
267.5	164.125	5.656854	0.38302907
282.30304	164.09091	5.7445626	0.39181632
297.20587	164.08824	5.8309517	0.3942321
311.82858	164.0	5.91608	0.39229405
326.69696	164.09091	5.7445626	0.39556962
341.45456	164.21213	5.7445626	0.38799566
356.30304	164.09091	5.7445626	0.39347354
370.91177	164.02942	5.8309517	0.38565353
385.7353	164.0	5.8309517	0.39272702
400.65625	164.0	5.656854	0.39835122
415.45456	164.21213	5.7445626	0.40023586
430.30304	164.09091	5.7445626	0.40011632
444.71875	164.1875	5.656854	0.39871943
459.65625	164.0	5.656854	0.39263904
474.5	164.125	5.656854	0.39349216
489.30304	164.09091	5.7445626	0.38627452
504.28125	164.1875	5.656854	0.38937923
518.90625	164.21875	5.656854	0.3969821
533.69696	164.09091	5.7445626	0.39586192
1243.0333	163.9	5.477226	0.32463047
1257.1111	163.83333	4.2426405	0.35092986
1.8235294	164.70589	4.1231055	0.36930582
15.34375	164.625	5.656854	0.38941106
30.5	164.5	5.656854	0.38460663
45.060608	164.57576	5.7445626	0.3823517
59.65625	164.625	5.656854	0.37471643
74.5	164.5	5.656854	0.3814123
89.5	164.5	5.656854	0.38090992
104.41936	164.45161	5.5677643	0.38161084
118.93939	164.42424	5.7445626	0.3906228
133.65625	164.375	5.656854	0.38493535
148.5	164.5	5.656854	0.39565697
163.5	164.5	5.656854	0.39910045
178.5	164.5	5.656854	0.3984818
548.29034	164.29033	5.5677643	0.36955184
563.0	164.29167	4.8989797	0.330896
577.5789	164.10527	4.358899	0.32628492
592.0833	164.08333	4.8989797	0.3364843
606.8095	164.14285	4.582576	0.32987162
621.1579	164.1579	4.358899	0.32214707
635.5	164.22223	4.2426405	0.32878143
650.0	164.17392	4.7958317	0.3332433
665.0	164.17392	4.7958317	0.32917464
679.6087	164.52174	4.7958317	0.33194634
694.0	164.5	4.8989797	0.33778775
708.2381	164.38095	4.582576	0.33580884
723.0	164.70833	4.8989797	0.34014726
752.0	164.5	4.8989797	0.3318783
766.6087	164.52174	4.7958317	0.32957765
781.0	164.29167	4.8989797	0.3356381
795.96	164.6	5.0	0.33860758
984.8889	164.88889	5.196152	0.30943817
999.19354	165.2258	5.5677643	0.31968278
1013.5806	164.93549	5.5677643	0.31512102
1027.5807	165.06451	5.5677643	0.31326225
1042.0646	164.90323	5.5677643	0.31453085
1056.5	165.0	5.477226	0.31592947
1070.7188	164.8125	5.656854	0.31641132
1085.2903	164.70967	5.5677643	0.3219255
1099.3549	164.74193	5.5677643	0.32332855
1113.7097	164.70967	5.5677643	0.32070956
1128.3667	164.63333	5.477226	0.3204425
1142.5	164.5	5.656854	0.32221732
1156.6666	164.5	5.477226	0.31938478
1171.3334	164.5	5.477226	0.32340077
1185.5	164.5	5.656854	0.3225154
1200.0	164.3	5.477226	0.32287776
1214.2903	164.29033	5.5677643	0.32147273
1228.6333	164.36667	5.477226	0.3243117
737.3333	164.875	4.8989797	0.33682933
810.0476	164.80952	4.582576	0.33180174
824.75	164.75	4.472136	0.33380666
839.1905	164.95238	4.582576	0.33538237
853.8261	165.0	4.7958317	0.33604
868.5	165.0	4.8989797	0.3303379
882.9167	164.91667	4.8989797	0.33947074
897.43475	164.82608	4.7958317	0.3367209
912.0909	164.90909	4.690416	0.33915862
927.0909	164.90909	4.690416	0.34525585
941.1739	165.0	4.7958317	0.34279618
955.9091	165.09091	4.690416	0.3397979
970.3913	165.04347	4.7958317	0.32949248
1.8235294	179.29411	4.1231055	0.37549683
15.454545	179.21213	5.7445626	0.38271192
30.454546	179.21213	5.7445626	0.38087216
45.303032	179.09091	5.7445626	0.37753218
60.303032	179.09091	5.7445626	0.37056273
74.73529	179.0	5.8309517	0.37810388
89.69697	178.90909	5.7445626	0.3769481
104.42424	178.93939	5.7445626	0.37657237
119.30303	179.09091	5.7445626	0.38490006
134.17143	179.0	5.91608	0.38046646
148.69698	178.90909	5.7445626	0.39557678
163.69698	178.90909	5.7445626	0.39712387
178.625	178.84375	5.656854	0.39483085
193.5	178.5	5.656854	0.393196
208.30302	178.90909	5.7445626	0.39092937
223.09375	178.78125	5.656854	0.38911113
238.1875	178.71875	5.656854	0.39134204
252.8125	178.71875	5.656854	0.39257658
267.7097	178.70967	5.5677643	0.38492486
282.5	178.5	5.656854	0.38947752
297.5	178.5	5.656854	0.39172387
312.34375	178.625	5.656854	0.3962541
327.0	178.65625	5.656854	0.39717907
341.5	178.5	5.656854	0.3905092
356.5	178.5	5.656854	0.39449853
371.5	178.5	5.656854	0.38540968
386.0	178.65625	5.656854	0.3978464
400.65625	178.625	5.656854	0.40604663
415.5	178.5	5.656854	0.40431368
430.5	178.5	5.656854	0.40521327
445.0	178.65625	5.656854	0.40589535
459.74194	178.58064	5.5677643	0.40565252
474.5	178.5	5.656854	0.40233472
489.5	178.5	5.656854	0.39766863
504.5	178.5	5.656854	0.40094107
519.34375	178.625	5.656854	0.4117773
533.65625	178.625	5.656854	0.40723363
548.29034	178.70967	5.5677643	0.37390298
563.0	178.70833	4.8989797	0.33099085
1071.1936	179.2258	5.5677643	0.31807336
1085.3636	179.24243	5.7445626	0.323465
1099.697	179.09091	5.7445626	0.32651445
1114.0938	179.0	5.656854	0.32497698
1128.625	179.15625	5.656854	0.32361835
1142.697	179.09091	5.7445626	0.32618514
1157.1818	179.0303	5.7445626	0.32468364
1171.3438	179.0	5.656854	0.32756916
1185.697	179.09091	5.7445626	0.32718602
1200.303	178.90909	5.7445626	0.3279177
1214.5294	178.85294	5.8309517	0.32658082
1228.7188	178.8125	5.656854	0.3295934
1243.3667	178.63333	5.477226	0.3310228
1257.1765	178.70589	4.1231055	0.35769665
577.7	178.9	4.472136	0.32731575
592.0	178.82608	4.7958317	0.33827737
606.9091	178.90909	4.690416	0.3327565
621.5	178.77777	4.2426405	0.32523787
635.7273	178.95454	4.690416	0.33398524
650.0909	178.90909	4.690416	0.33633077
665.0909	178.90909	4.690416	0.32933688
679.8261	179.0	4.7958317	0.33459258
694.1739	179.0	4.7958317	0.33754736
708.5	179.0	4.690416	0.33480328
723.0909	179.09091	4.690416	0.33849183
737.6	179.04	5.0	0.337187
752.1739	179.0	4.7958317	0.32939893
766.9091	179.09091	4.690416	0.32862857
781.1739	179.0	4.7958317	0.33411333
796.0	179.17392	4.7958317	0.334557
810.2778	179.11111	4.2426405	0.3253801
824.9524	179.19048	4.582576	0.32928875
839.6316	179.21053	4.358899	0.32926705
854.0	179.17392	4.7958317	0.329039
868.9	179.3	4.472136	0.32339835
883.0909	179.09091	4.690416	0.32931358
897.9091	179.09091	4.690416	0.3276853
912.3684	179.21053	4.358899	0.33181375
927.25	179.25	4.472136	0.33757502
941.8095	179.14285	4.582576	0.33634362
956.5	179.27272	4.690416	0.3355112
970.8571	179.19048	4.582576	0.3252894
985.0	179.32143	5.2915025	0.30675554
999.5	179.5	5.656854	0.3185007
1013.70966	179.29033	5.5677643	0.31637642
1027.8	179.33333	5.477226	0.31427586
1042.2903	179.29033	5.5677643	0.31611478
1056.7097	179.29033	5.5677643	0.3188755
253.18182	193.18182	5.7445626	0.3956692
282.66666	193.27272	5.7445626	0.39546913
297.51514	193.39394	5.7445626	0.39314872
312.30304	193.09091	5.7445626	0.3950389
327.28125	193.1875	5.656854	0.3965048
341.90625	193.21875	5.656854	0.39046746
356.64706	193.17647	5.8309517	0.39242452
371.375	193.15625	5.656854	0.3867328
386.21875	193.125	5.656854	0.39844534
400.90625	193.21875	5.656854	0.40369704
415.66666	193.27272	5.7445626	0.40635115
430.5	193.29411	5.8309517	0.40338808
445.28125	193.1875	5.656854	0.40338892
460.09375	193.21875	5.656854	0.40364376
474.71875	193.1875	5.656854	0.4035827
489.71875	193.1875	5.656854	0.3950915
504.51514	193.39394	5.7445626	0.39609307
1243.625	193.15625	5.656854	0.33555737
1257.1111	193.16667	4.2426405	0.36216176
1.8235294	193.70589	4.1231055	0.36145768
15.65625	193.625	5.656854	0.37724173
30.580645	193.54839	5.5677643	0.3735303
45.5	193.5	5.656854	0.36913002
60.5	193.5	5.656854	0.36479303
75.258064	193.58064	5.5677643	0.37364298
90.06061	193.57576	5.7445626	0.3747686
104.5	193.5	5.656854	0.37189582
119.5	193.5	5.656854	0.38034916
134.5	193.5	5.656854	0.37478024
149.5	193.5	5.656854	0.38807747
164.0	193.5	5.8309517	0.39102876
178.84375	193.40625	5.656854	0.39128315
193.90323	193.32259	5.5677643	0.39283502
208.5	193.5	5.656854	0.38752857
223.5	193.5	5.656854	0.38501334
238.5	193.5	5.656854	0.39068902
268.0	193.34375	5.656854	0.38572723
519.4194	193.45161	5.5677643	0.4062132
534.0	193.34375	5.656854	0.4047197
548.4516	193.41936	5.5677643	0.36689523
563.5	193.22223	4.2426405	0.32472804
577.6429	193.21428	3.7416575	0.32342026
592.5789	193.10527	4.358899	0.3318095
607.1579	193.1579	4.358899	0.32871965
635.8889	193.27777	4.2426405	0.32972097
650.5	193.22223	4.2426405	0.3309273
665.4706	193.35294	4.1231055	0.32803857
680.0	193.38095	4.582576	0.332286
694.25	193.25	4.472136	0.33232078
708.8571	193.19048	4.582576	0.33182567
723.2381	193.38095	4.582576	0.33396018
752.5	193.22223	4.2426405	0.32795718
781.2727	193.5	4.690416	0.33517107
796.0	193.5	4.690416	0.3359891
883.5	193.5	4.8989797	0.32909477
927.73914	193.56522	4.7958317	0.34153822
942.04	193.6	5.0	0.33903632
985.2759	193.58621	5.3851647	0.30294088
999.5484	193.58064	5.5677643	0.31694114
1014.0	193.7	5.477226	0.31523666
1028.2	193.66667	5.477226	0.3108849
1042.5	193.5	5.656854	0.31343746
1057.1034	193.68965	5.3851647	0.31531563
1071.4193	193.54839	5.5677643	0.31649664
1085.5	193.5	5.656854	0.32265338
1099.742	193.58064	5.5677643	0.32503542
1114.5	193.5	5.656854	0.32333198
1128.5807	193.54839	5.5677643	0.3235178
1142.8334	193.56667	5.477226	0.32483834
1157.5	193.5	5.656854	0.32439065
1171.5807	193.45161	5.5677643	0.32709107
1186.0	193.5	5.2915025	0.32772246
1200.5	193.5	5.656854	0.32955733
1214.7241	193.41379	5.3851647	0.33150753
1229.258	193.41936	5.5677643	0.33398718
621.5	193.28572	3.7416575	0.32272607
737.9545	193.72728	4.690416	0.33412862
767.0	193.61905	4.582576	0.32793954
810.5	193.5	4.0	0.32739902
825.1429	193.80952	4.582576	0.33174917
839.75	193.75	4.472136	0.33082923
854.0909	193.90909	4.690416	0.32892266
869.0909	193.90909	4.690416	0.32308927
897.9545	193.72728	4.690416	0.33098078
912.7778	193.5	4.2426405	0.33464956
956.9091	193.90909	4.690416	0.3342213
971.0909	193.90909	4.690416	0.32296586
1257.1765	207.29411	4.1231055	0.3578016
1.8235294	208.29411	4.1231055	0.37935778
31.0	208.24243	5.7445626	0.37690508
45.588234	208.32353	5.8309517	0.37299094
60.588234	208.32353	5.8309517	0.36924997
75.30303	208.09091	5.7445626	0.37236655
90.30303	208.09091	5.7445626	0.37308988
104.828575	208.0	5.91608	0.3741332
119.69697	208.09091	5.7445626	0.37937865
134.65625	208.0	5.656854	0.37349084
149.30302	208.09091	5.7445626	0.38701928
164.30302	208.09091	5.7445626	0.3861108
179.17143	208.0	5.91608	0.38329268
194.18182	207.81818	5.7445626	0.3848159
208.69698	207.90909	5.7445626	0.38551491
223.38235	207.85294	5.8309517	0.38378745
238.42424	207.57576	5.7445626	0.3861062
253.29033	207.70967	5.5677643	0.38907188
268.18182	207.81818	5.7445626	0.38138944
282.81818	207.81818	5.7445626	0.39021486
297.7097	207.70967	5.5677643	0.3888677
